customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
8,123,quaker oats,2023-05-25,7,212,6,1272
5,123,clinic plus,2023-05-24,8,1.5,3,4.5
11,122,maida,2023-07-29,4,20,2,40
11,121,refined oil,2023-06-11,3,110,5,550
11,122,sugar,2023-08-18,5,50,6,300
4,122,maida,2023-03-09,4,20,9,180
5,123,nutrella,2023-06-11,8,40,2,80
6,122,clinic plus,2023-07-26,6,1.5,3,4.5
11,123,clinic plus,2023-06-28,7,1.5,9,13.5
14,123,besan,2023-04-29,8,52,8,416
18,122,sugar,2023-04-04,6,50,2,100
2,121,quaker oats,2023-05-15,3,212,1,212
6,123,clinic plus,2023-04-04,9,1.5,5,7.5
6,123,clinic plus,2023-07-04,8,1.5,10,15.0
15,122,maida,2023-07-22,6,20,6,120
3,123,dantkanti,2023-04-28,7,100,2,200
5,121,quaker oats,2023-06-15,2,212,5,1060
11,122,clinic plus,2023-07-05,5,1.5,4,6.0
20,121,dantkanti,2023-03-18,2,100,7,700
4,122,quaker oats,2023-08-15,4,212,2,424
3,122,nutrella,2023-04-26,4,40,1,40
8,122,dantkanti,2023-03-15,5,100,3,300
19,123,nutrella,2023-06-25,7,40,1,40
20,121,dantkanti,2023-04-02,2,100,8,800
5,122,nutrella,2023-03-25,4,40,6,240
15,123,maida,2023-07-12,8,20,5,100
16,122,quaker oats,2023-07-18,5,212,7,1484
17,122,besan,2023-04-24,6,52,6,312
14,122,maida,2023-06-28,4,20,7,140
6,123,clinic plus,2023-04-25,7,1.5,9,13.5
10,122,maida,2023-04-11,5,20,7,140
6,123,refined oil,2023-06-26,9,110,3,330
14,121,nutrella,2023-07-11,2,40,3,120
10,123,maida,2023-04-06,9,20,10,200
12,123,maida,2023-06-05,8,20,3,60
14,121,quaker oats,2023-03-18,3,212,8,1696
2,123,refined oil,2023-07-30,8,110,9,990
2,123,quaker oats,2023-08-14,7,212,7,1484
5,121,refined oil,2023-08-06,2,110,4,440
12,123,refined oil,2023-03-13,7,110,2,220
11,123,dantkanti,2023-05-26,7,100,1,100
11,122,dantkanti,2023-03-30,6,100,7,700
18,122,nutrella,2023-07-13,5,40,10,400
1,121,maida,2023-03-17,2,20,10,200
2,121,maida,2023-04-23,3,20,7,140
16,122,quaker oats,2023-06-01,4,212,3,636
12,123,refined oil,2023-08-02,7,110,10,1100
13,122,refined oil,2023-03-08,4,110,7,770
11,121,sugar,2023-06-19,3,50,7,350
15,122,clinic plus,2023-06-15,5,1.5,1,1.5
16,123,besan,2023-06-21,8,52,9,468
12,123,dantkanti,2023-03-04,7,100,3,300
20,122,dantkanti,2023-05-22,5,100,1,100
1,123,refined oil,2023-04-29,8,110,2,220
10,122,besan,2023-07-04,6,52,7,364
7,121,sugar,2023-05-09,1,50,8,400
19,122,besan,2023-06-20,4,52,7,364
9,121,dantkanti,2023-07-15,1,100,5,500
6,123,besan,2023-07-20,8,52,2,104
16,121,dantkanti,2023-05-15,3,100,10,1000
14,123,clinic plus,2023-07-08,7,1.5,1,1.5
19,122,quaker oats,2023-06-09,6,212,4,848
18,123,maida,2023-06-19,8,20,10,200
15,122,quaker oats,2023-05-24,6,212,1,212
12,121,clinic plus,2023-03-13,1,1.5,4,6.0
6,123,quaker oats,2023-03-08,9,212,6,1272
11,121,sugar,2023-08-16,1,50,4,200
14,122,maida,2023-08-11,6,20,8,160
8,123,clinic plus,2023-04-03,8,1.5,6,9.0
4,123,quaker oats,2023-07-10,8,212,3,636
10,123,maida,2023-03-15,9,20,6,120
1,121,refined oil,2023-04-08,1,110,3,330
13,121,quaker oats,2023-06-22,3,212,5,1060
18,121,refined oil,2023-08-18,1,110,3,330
17,121,nutrella,2023-08-18,2,40,9,360
17,122,besan,2023-03-17,4,52,1,52
5,122,besan,2023-07-05,5,52,9,468
1,122,clinic plus,2023-05-29,6,1.5,9,13.5
10,123,nutrella,2023-04-29,8,40,6,240
10,122,dantkanti,2023-05-12,5,100,8,800
20,121,nutrella,2023-04-02,1,40,5,200
17,123,sugar,2023-08-10,8,50,8,400
20,123,dantkanti,2023-05-16,8,100,10,1000
18,123,sugar,2023-05-25,9,50,4,200
11,121,maida,2023-06-30,3,20,7,140
20,122,refined oil,2023-08-11,5,110,10,1100
15,122,besan,2023-05-15,5,52,7,364
9,123,clinic plus,2023-08-08,9,1.5,8,12.0
6,121,sugar,2023-05-09,3,50,6,300
20,121,clinic plus,2023-05-16,2,1.5,9,13.5
7,121,dantkanti,2023-03-20,1,100,10,1000
6,123,besan,2023-08-08,8,52,8,416
11,121,nutrella,2023-08-19,2,40,7,280
1,122,besan,2023-08-17,6,52,2,104
7,123,refined oil,2023-04-01,8,110,10,1100
14,122,maida,2023-04-15,4,20,10,200
14,121,besan,2023-05-29,1,52,8,416
7,122,besan,2023-07-12,5,52,9,468
9,121,clinic plus,2023-07-06,1,1.5,7,10.5
4,122,clinic plus,2023-03-29,5,1.5,9,13.5
8,121,dantkanti,2023-08-15,3,100,6,600
3,123,sugar,2023-06-05,9,50,5,250
17,121,maida,2023-03-26,1,20,1,20
9,121,nutrella,2023-05-27,2,40,7,280
20,121,maida,2023-05-06,2,20,5,100
10,122,clinic plus,2023-06-19,6,1.5,1,1.5
10,122,nutrella,2023-05-23,5,40,8,320
5,122,sugar,2023-08-17,5,50,3,150
11,121,refined oil,2023-04-19,3,110,10,1100
4,121,quaker oats,2023-06-06,1,212,7,1484
18,123,nutrella,2023-06-13,7,40,1,40
9,123,besan,2023-07-26,9,52,7,364
2,123,besan,2023-08-20,8,52,5,260
11,121,maida,2023-03-23,3,20,7,140
1,123,besan,2023-05-23,7,52,3,156
2,121,dantkanti,2023-05-29,2,100,6,600
15,121,refined oil,2023-07-21,1,110,10,1100
20,123,refined oil,2023-05-26,9,110,3,330
3,122,maida,2023-08-05,4,20,6,120
1,121,clinic plus,2023-07-25,2,1.5,8,12.0
15,121,maida,2023-06-11,1,20,1,20
10,123,sugar,2023-05-21,9,50,4,200
7,122,sugar,2023-06-13,6,50,9,450
15,121,quaker oats,2023-06-13,1,212,2,424
10,123,quaker oats,2023-03-23,9,212,10,2120
17,121,maida,2023-03-23,2,20,1,20
12,121,refined oil,2023-08-04,2,110,4,440
13,122,quaker oats,2023-07-08,6,212,3,636
4,121,refined oil,2023-05-23,2,110,9,990
1,122,besan,2023-05-05,6,52,9,468
4,123,dantkanti,2023-04-24,9,100,4,400
14,123,sugar,2023-07-31,8,50,8,400
11,122,refined oil,2023-04-08,5,110,3,330
19,121,refined oil,2023-07-21,1,110,4,440
4,123,nutrella,2023-04-05,8,40,6,240
14,121,sugar,2023-07-25,3,50,3,150
10,122,refined oil,2023-03-07,4,110,2,220
11,121,sugar,2023-06-20,3,50,9,450
3,122,besan,2023-04-24,6,52,6,312
13,122,nutrella,2023-03-25,6,40,5,200
3,122,sugar,2023-04-26,6,50,3,150
17,123,refined oil,2023-05-21,7,110,7,770
7,121,besan,2023-08-17,2,52,1,52
1,123,dantkanti,2023-07-20,8,100,7,700
4,121,besan,2023-06-10,2,52,1,52
11,122,nutrella,2023-06-07,5,40,4,160
17,123,sugar,2023-08-17,8,50,4,200
11,123,clinic plus,2023-05-27,9,1.5,2,3.0
10,123,besan,2023-03-18,8,52,2,104
20,121,refined oil,2023-04-10,2,110,10,1100
13,121,refined oil,2023-04-06,2,110,1,110
4,123,dantkanti,2023-08-12,8,100,2,200
16,122,sugar,2023-08-13,6,50,9,450
3,122,refined oil,2023-07-18,4,110,6,660
20,123,quaker oats,2023-03-27,7,212,6,1272
20,121,quaker oats,2023-04-25,1,212,9,1908
11,123,quaker oats,2023-03-28,9,212,9,1908
7,122,dantkanti,2023-05-13,4,100,6,600
6,121,besan,2023-06-28,3,52,8,416
3,122,clinic plus,2023-06-17,4,1.5,10,15.0
9,123,sugar,2023-07-04,7,50,7,350
20,122,maida,2023-08-01,6,20,1,20
13,122,clinic plus,2023-06-16,5,1.5,6,9.0
8,123,nutrella,2023-07-13,9,40,10,400
15,122,clinic plus,2023-07-15,5,1.5,6,9.0
15,123,nutrella,2023-06-02,8,40,4,160
17,123,quaker oats,2023-06-27,9,212,2,424
12,122,clinic plus,2023-06-15,6,1.5,6,9.0
6,121,maida,2023-03-27,2,20,6,120
11,121,sugar,2023-06-11,1,50,6,300
8,121,sugar,2023-03-19,2,50,8,400
19,123,maida,2023-05-24,7,20,5,100
16,123,maida,2023-06-17,9,20,8,160
16,121,sugar,2023-04-27,2,50,9,450
17,122,clinic plus,2023-06-17,5,1.5,1,1.5
5,123,besan,2023-04-10,9,52,6,312
4,121,dantkanti,2023-08-06,2,100,2,200
2,121,refined oil,2023-06-11,3,110,1,110
6,121,maida,2023-05-29,2,20,6,120
17,121,maida,2023-04-15,2,20,10,200
15,121,refined oil,2023-06-23,2,110,5,550
1,123,maida,2023-08-03,9,20,9,180
8,122,clinic plus,2023-06-19,4,1.5,3,4.5
17,123,maida,2023-06-17,9,20,5,100
11,121,clinic plus,2023-05-06,2,1.5,2,3.0
5,123,maida,2023-06-26,8,20,6,120
11,121,clinic plus,2023-04-22,2,1.5,4,6.0
16,122,nutrella,2023-05-29,5,40,5,200
18,123,quaker oats,2023-06-28,9,212,9,1908
18,122,besan,2023-07-08,4,52,7,364
7,123,refined oil,2023-08-11,7,110,1,110
5,123,besan,2023-03-13,7,52,7,364
17,123,quaker oats,2023-05-26,8,212,3,636
8,122,besan,2023-05-07,5,52,2,104
12,121,nutrella,2023-07-31,2,40,6,240
17,123,maida,2023-05-26,7,20,4,80
11,123,sugar,2023-03-08,7,50,5,250
1,122,clinic plus,2023-06-26,5,1.5,1,1.5
14,122,maida,2023-06-23,6,20,8,160
7,121,refined oil,2023-03-04,3,110,7,770
8,122,quaker oats,2023-03-11,4,212,6,1272
17,122,clinic plus,2023-05-03,6,1.5,7,10.5
16,121,refined oil,2023-04-14,1,110,5,550
12,123,refined oil,2023-06-15,8,110,6,660
15,121,refined oil,2023-05-30,3,110,3,330
1,122,sugar,2023-06-10,6,50,3,150
7,123,refined oil,2023-04-12,9,110,8,880
8,123,maida,2023-07-06,9,20,7,140
4,122,besan,2023-03-20,4,52,5,260
2,121,nutrella,2023-08-05,3,40,8,320
12,121,maida,2023-08-16,1,20,2,40
14,121,sugar,2023-04-13,3,50,10,500
17,123,nutrella,2023-04-12,7,40,2,80
8,123,clinic plus,2023-07-16,9,1.5,7,10.5
10,122,quaker oats,2023-03-11,6,212,2,424
13,121,nutrella,2023-06-21,3,40,7,280
20,123,clinic plus,2023-07-02,9,1.5,6,9.0
12,123,dantkanti,2023-08-09,8,100,6,600
4,122,sugar,2023-06-07,6,50,6,300
17,123,sugar,2023-04-24,7,50,9,450
20,123,clinic plus,2023-04-12,8,1.5,2,3.0
13,122,dantkanti,2023-03-04,5,100,3,300
1,121,quaker oats,2023-04-19,1,212,9,1908
20,121,sugar,2023-05-02,3,50,8,400
15,121,quaker oats,2023-04-09,1,212,10,2120
13,123,maida,2023-04-10,7,20,8,160
3,123,quaker oats,2023-05-05,8,212,8,1696
10,123,sugar,2023-05-31,9,50,10,500
4,122,nutrella,2023-03-05,5,40,7,280
10,123,maida,2023-05-07,9,20,5,100
13,123,dantkanti,2023-08-01,7,100,1,100
17,122,sugar,2023-04-04,6,50,7,350
12,122,besan,2023-04-19,5,52,7,364
8,123,nutrella,2023-08-20,9,40,8,320
9,121,clinic plus,2023-03-19,2,1.5,3,4.5
15,121,clinic plus,2023-06-09,3,1.5,7,10.5
10,122,maida,2023-04-24,4,20,9,180
20,121,refined oil,2023-05-17,2,110,10,1100
16,123,quaker oats,2023-05-03,8,212,5,1060
16,122,dantkanti,2023-08-18,6,100,7,700
8,121,sugar,2023-04-14,2,50,7,350
16,121,sugar,2023-03-03,3,50,4,200
9,123,sugar,2023-05-15,8,50,7,350
8,123,nutrella,2023-03-04,8,40,5,200
11,122,sugar,2023-03-03,5,50,4,200
3,121,refined oil,2023-04-03,1,110,5,550
4,121,maida,2023-08-01,1,20,10,200
18,121,maida,2023-05-17,2,20,3,60
20,122,dantkanti,2023-06-04,6,100,3,300
15,122,maida,2023-07-13,6,20,3,60
2,122,sugar,2023-06-26,5,50,9,450
1,123,maida,2023-06-06,7,20,4,80
9,121,nutrella,2023-05-18,1,40,4,160
6,121,besan,2023-06-29,2,52,1,52
13,121,sugar,2023-06-25,1,50,10,500
5,121,dantkanti,2023-04-20,2,100,9,900
6,123,dantkanti,2023-03-15,8,100,3,300
8,123,dantkanti,2023-07-15,9,100,9,900
18,121,sugar,2023-08-05,2,50,6,300
18,123,nutrella,2023-05-24,9,40,5,200
17,121,clinic plus,2023-04-01,2,1.5,2,3.0
4,121,clinic plus,2023-08-18,1,1.5,7,10.5
12,122,refined oil,2023-07-24,4,110,7,770
19,122,clinic plus,2023-07-14,6,1.5,1,1.5
11,121,quaker oats,2023-03-04,2,212,4,848
2,122,maida,2023-08-16,5,20,9,180
19,123,quaker oats,2023-06-06,7,212,7,1484
20,122,maida,2023-05-02,4,20,10,200
10,121,besan,2023-05-11,1,52,2,104
1,123,clinic plus,2023-07-10,8,1.5,7,10.5
4,121,clinic plus,2023-05-23,2,1.5,1,1.5
7,121,clinic plus,2023-04-16,2,1.5,5,7.5
6,121,sugar,2023-04-01,2,50,4,200
19,122,besan,2023-07-12,6,52,2,104
9,121,nutrella,2023-07-16,3,40,4,160
3,121,clinic plus,2023-07-02,1,1.5,7,10.5
1,121,clinic plus,2023-04-24,1,1.5,5,7.5
1,122,quaker oats,2023-04-17,5,212,5,1060
19,121,dantkanti,2023-08-09,2,100,1,100
20,121,sugar,2023-04-13,1,50,6,300
17,121,quaker oats,2023-05-14,3,212,5,1060
3,123,dantkanti,2023-04-28,7,100,9,900
19,121,maida,2023-03-07,3,20,4,80
6,122,maida,2023-07-31,5,20,10,200
8,121,refined oil,2023-07-20,1,110,3,330
17,123,besan,2023-06-28,8,52,5,260
18,122,quaker oats,2023-07-16,6,212,5,1060
1,122,sugar,2023-03-12,4,50,7,350
14,122,quaker oats,2023-05-03,6,212,7,1484
9,121,sugar,2023-04-28,3,50,2,100
13,123,dantkanti,2023-04-04,7,100,8,800
6,123,maida,2023-04-07,8,20,10,200
11,122,sugar,2023-05-05,4,50,7,350
14,122,quaker oats,2023-04-10,5,212,2,424
14,121,quaker oats,2023-04-01,2,212,6,1272
16,123,dantkanti,2023-06-26,9,100,5,500
6,123,dantkanti,2023-05-10,7,100,10,1000
13,122,sugar,2023-07-30,6,50,7,350
4,123,sugar,2023-07-21,9,50,1,50
7,121,refined oil,2023-06-07,2,110,5,550
18,122,sugar,2023-03-06,5,50,5,250
7,121,nutrella,2023-07-12,2,40,9,360
1,121,sugar,2023-05-09,3,50,7,350
15,123,dantkanti,2023-06-22,7,100,2,200
8,123,refined oil,2023-03-22,8,110,3,330
16,123,dantkanti,2023-05-11,8,100,5,500
20,121,clinic plus,2023-03-13,3,1.5,1,1.5
4,123,dantkanti,2023-03-11,9,100,8,800
14,123,refined oil,2023-04-14,9,110,6,660
6,121,nutrella,2023-08-13,1,40,3,120
6,122,sugar,2023-08-03,6,50,9,450
7,121,clinic plus,2023-07-04,2,1.5,7,10.5
1,121,clinic plus,2023-04-16,2,1.5,8,12.0
9,123,sugar,2023-04-24,9,50,7,350
2,123,nutrella,2023-03-08,7,40,1,40
19,121,maida,2023-05-16,3,20,5,100
12,123,refined oil,2023-04-03,7,110,5,550
13,121,besan,2023-06-09,1,52,6,312
1,123,refined oil,2023-07-17,8,110,2,220
16,123,sugar,2023-07-05,9,50,3,150
6,121,refined oil,2023-06-21,1,110,8,880
4,121,quaker oats,2023-06-29,3,212,5,1060
7,121,sugar,2023-04-04,3,50,3,150
16,122,refined oil,2023-04-19,5,110,4,440
3,123,nutrella,2023-05-28,9,40,1,40
18,121,sugar,2023-03-21,3,50,7,350
19,121,clinic plus,2023-06-04,1,1.5,5,7.5
8,123,quaker oats,2023-07-19,8,212,10,2120
7,123,maida,2023-03-24,7,20,9,180
2,123,refined oil,2023-03-07,8,110,1,110
7,122,clinic plus,2023-06-06,6,1.5,9,13.5
17,123,maida,2023-06-19,9,20,5,100
3,121,dantkanti,2023-06-01,2,100,3,300
14,122,dantkanti,2023-05-30,5,100,10,1000
13,121,nutrella,2023-06-01,2,40,4,160
16,122,nutrella,2023-03-25,6,40,1,40
16,123,clinic plus,2023-06-07,7,1.5,5,7.5
7,122,besan,2023-06-25,6,52,8,416
13,121,besan,2023-07-13,2,52,7,364
2,121,besan,2023-07-25,1,52,9,468
12,122,besan,2023-04-30,4,52,4,208
9,123,maida,2023-08-18,7,20,3,60
20,121,dantkanti,2023-04-22,3,100,3,300
4,122,refined oil,2023-03-11,6,110,3,330
7,121,besan,2023-06-16,2,52,6,312
15,121,dantkanti,2023-08-04,3,100,5,500
5,121,quaker oats,2023-06-16,2,212,6,1272
12,122,nutrella,2023-07-15,4,40,7,280
3,121,besan,2023-08-02,2,52,2,104
18,121,dantkanti,2023-04-23,1,100,3,300
5,121,maida,2023-05-23,1,20,10,200
7,123,clinic plus,2023-05-27,8,1.5,7,10.5
18,121,refined oil,2023-07-29,1,110,6,660
14,123,maida,2023-03-31,8,20,3,60
10,121,maida,2023-05-01,3,20,10,200
1,123,nutrella,2023-05-12,8,40,6,240
3,123,sugar,2023-06-25,8,50,1,50
17,122,nutrella,2023-03-27,6,40,2,80
6,122,maida,2023-06-23,5,20,2,40
4,121,refined oil,2023-04-05,1,110,6,660
8,123,nutrella,2023-08-20,8,40,4,160
17,122,quaker oats,2023-04-14,5,212,4,848
17,123,sugar,2023-05-24,7,50,5,250
10,122,besan,2023-03-19,5,52,1,52
16,121,nutrella,2023-06-28,1,40,2,80
19,121,sugar,2023-05-30,3,50,7,350
6,123,besan,2023-04-19,7,52,2,104
8,122,besan,2023-06-06,5,52,7,364
10,123,nutrella,2023-04-03,7,40,9,360
2,121,clinic plus,2023-05-07,1,1.5,6,9.0
13,121,maida,2023-04-28,3,20,10,200
18,122,refined oil,2023-07-30,5,110,8,880
18,121,nutrella,2023-06-06,2,40,3,120
4,121,clinic plus,2023-04-29,1,1.5,8,12.0
18,121,besan,2023-03-17,3,52,9,468
20,121,besan,2023-06-03,3,52,7,364
7,123,nutrella,2023-06-02,8,40,2,80
15,122,sugar,2023-03-19,5,50,7,350
9,123,nutrella,2023-07-16,8,40,6,240
16,121,nutrella,2023-05-26,2,40,4,160
8,121,maida,2023-03-14,3,20,5,100
8,122,sugar,2023-03-22,5,50,5,250
17,122,maida,2023-05-01,4,20,3,60
6,122,maida,2023-08-10,6,20,4,80
14,123,maida,2023-07-09,9,20,8,160
4,121,clinic plus,2023-08-10,3,1.5,5,7.5
13,123,quaker oats,2023-06-16,9,212,7,1484
6,121,besan,2023-04-20,1,52,2,104
10,123,nutrella,2023-04-08,7,40,10,400
16,122,besan,2023-06-09,5,52,1,52
16,122,besan,2023-04-24,5,52,9,468
3,122,maida,2023-04-02,5,20,8,160
19,121,dantkanti,2023-03-06,2,100,8,800
20,123,refined oil,2023-07-31,9,110,8,880
14,121,dantkanti,2023-06-06,2,100,10,1000
4,123,refined oil,2023-06-06,8,110,5,550
20,123,dantkanti,2023-04-29,8,100,9,900
10,123,sugar,2023-05-07,9,50,6,300
17,122,dantkanti,2023-03-12,6,100,5,500
16,122,maida,2023-06-30,6,20,10,200
2,121,dantkanti,2023-08-15,2,100,2,200
14,123,dantkanti,2023-08-01,7,100,1,100
5,121,sugar,2023-05-14,3,50,3,150
13,123,refined oil,2023-03-04,8,110,9,990
20,121,refined oil,2023-05-08,1,110,9,990
10,123,besan,2023-03-20,8,52,10,520
17,123,clinic plus,2023-05-25,9,1.5,8,12.0
15,123,clinic plus,2023-05-15,8,1.5,7,10.5
4,122,maida,2023-05-27,4,20,5,100
19,123,sugar,2023-07-22,7,50,6,300
9,122,nutrella,2023-07-12,4,40,10,400
14,121,clinic plus,2023-06-30,3,1.5,5,7.5
6,121,maida,2023-07-28,2,20,4,80
20,121,refined oil,2023-07-04,3,110,3,330
15,122,nutrella,2023-08-04,5,40,5,200
6,121,sugar,2023-08-03,2,50,1,50
9,121,refined oil,2023-08-06,1,110,4,440
13,123,maida,2023-06-21,9,20,6,120
3,123,quaker oats,2023-06-07,8,212,7,1484
1,121,dantkanti,2023-07-27,3,100,8,800
20,122,maida,2023-08-01,5,20,5,100
2,122,besan,2023-05-02,6,52,9,468
6,121,quaker oats,2023-07-15,1,212,2,424
6,123,clinic plus,2023-04-30,8,1.5,5,7.5
1,123,besan,2023-05-18,8,52,2,104
15,123,quaker oats,2023-05-01,7,212,7,1484
4,121,quaker oats,2023-06-05,1,212,4,848
18,122,clinic plus,2023-05-09,6,1.5,7,10.5
13,123,clinic plus,2023-08-09,8,1.5,7,10.5
3,123,dantkanti,2023-07-17,7,100,4,400
15,122,clinic plus,2023-05-26,5,1.5,7,10.5
12,121,refined oil,2023-06-16,2,110,1,110
8,123,clinic plus,2023-05-30,7,1.5,1,1.5
18,121,dantkanti,2023-08-16,2,100,6,600
1,123,maida,2023-03-27,9,20,9,180
17,122,nutrella,2023-06-05,6,40,5,200
5,122,besan,2023-04-20,5,52,7,364
9,123,besan,2023-03-12,7,52,8,416
1,123,sugar,2023-06-16,9,50,5,250
9,123,clinic plus,2023-04-21,9,1.5,6,9.0
20,123,dantkanti,2023-08-04,7,100,1,100
5,123,refined oil,2023-04-19,8,110,3,330
20,122,quaker oats,2023-05-12,6,212,2,424
11,122,maida,2023-08-12,6,20,6,120
16,123,dantkanti,2023-04-23,8,100,7,700
16,123,dantkanti,2023-05-08,8,100,8,800
16,121,sugar,2023-08-04,1,50,4,200
18,123,besan,2023-04-08,9,52,3,156
7,123,clinic plus,2023-05-07,8,1.5,4,6.0
15,123,nutrella,2023-03-28,8,40,4,160
12,122,refined oil,2023-04-17,5,110,2,220
12,121,maida,2023-08-13,1,20,6,120
7,121,nutrella,2023-05-25,3,40,3,120
16,121,sugar,2023-03-20,1,50,4,200
12,121,maida,2023-03-09,3,20,3,60
13,122,sugar,2023-04-22,5,50,9,450
9,121,sugar,2023-04-20,1,50,10,500
16,122,besan,2023-06-18,6,52,5,260
1,121,refined oil,2023-04-21,3,110,8,880
18,123,dantkanti,2023-07-02,9,100,2,200
4,123,clinic plus,2023-07-06,9,1.5,2,3.0
7,121,quaker oats,2023-03-28,3,212,9,1908
15,121,sugar,2023-03-13,3,50,8,400
11,122,nutrella,2023-03-13,4,40,6,240
2,121,clinic plus,2023-03-05,2,1.5,10,15.0
4,122,clinic plus,2023-07-26,5,1.5,4,6.0
20,123,maida,2023-07-25,7,20,7,140
1,123,quaker oats,2023-03-21,7,212,1,212
5,123,refined oil,2023-04-11,8,110,10,1100
8,123,dantkanti,2023-07-05,9,100,7,700
8,121,clinic plus,2023-05-06,1,1.5,2,3.0
7,121,dantkanti,2023-03-03,1,100,9,900
10,122,sugar,2023-04-18,4,50,8,400
5,123,besan,2023-05-23,9,52,9,468
4,121,quaker oats,2023-03-27,1,212,1,212
18,122,dantkanti,2023-07-05,4,100,3,300
20,123,nutrella,2023-03-11,9,40,5,200
5,123,besan,2023-08-20,9,52,9,468
5,123,quaker oats,2023-05-30,9,212,7,1484
14,122,dantkanti,2023-06-14,4,100,8,800
13,122,besan,2023-07-17,5,52,6,312
19,122,nutrella,2023-07-27,6,40,1,40
5,123,sugar,2023-06-21,8,50,2,100
5,121,clinic plus,2023-08-10,3,1.5,2,3.0
9,121,besan,2023-07-20,3,52,10,520
9,122,refined oil,2023-06-18,6,110,9,990
13,122,besan,2023-06-15,5,52,3,156
5,122,besan,2023-07-21,6,52,6,312
6,122,besan,2023-07-13,5,52,7,364
20,123,besan,2023-05-25,9,52,7,364
2,123,maida,2023-03-21,9,20,4,80
8,121,refined oil,2023-04-29,2,110,6,660
4,121,quaker oats,2023-06-04,3,212,7,1484
11,122,sugar,2023-05-28,6,50,3,150
2,122,nutrella,2023-04-24,4,40,7,280
4,121,besan,2023-03-30,1,52,9,468
18,121,sugar,2023-08-01,3,50,7,350
11,123,besan,2023-06-07,8,52,6,312
5,123,besan,2023-05-11,9,52,5,260
2,122,besan,2023-03-25,4,52,4,208
16,121,quaker oats,2023-05-17,1,212,2,424
6,121,quaker oats,2023-05-10,2,212,6,1272
13,122,quaker oats,2023-07-02,5,212,3,636
16,121,quaker oats,2023-05-27,3,212,3,636
2,121,refined oil,2023-05-25,2,110,7,770
17,121,refined oil,2023-05-02,2,110,10,1100
5,121,besan,2023-04-29,3,52,3,156
20,122,nutrella,2023-06-25,6,40,5,200
8,121,nutrella,2023-03-12,2,40,2,80
18,121,sugar,2023-05-10,2,50,9,450
13,121,besan,2023-07-31,3,52,2,104
1,123,nutrella,2023-06-20,9,40,5,200
4,123,refined oil,2023-06-27,7,110,2,220
11,122,dantkanti,2023-08-11,6,100,1,100
15,121,maida,2023-03-11,3,20,5,100
18,123,nutrella,2023-05-23,7,40,7,280
5,121,besan,2023-03-10,3,52,9,468
11,121,refined oil,2023-03-29,1,110,4,440
7,121,clinic plus,2023-03-12,1,1.5,2,3.0
17,123,nutrella,2023-08-16,8,40,10,400
19,123,dantkanti,2023-06-09,8,100,3,300
8,121,refined oil,2023-06-13,2,110,1,110
3,121,maida,2023-04-12,3,20,6,120
7,122,besan,2023-03-28,5,52,8,416
7,121,clinic plus,2023-06-08,3,1.5,6,9.0
2,123,quaker oats,2023-07-09,9,212,2,424
10,123,besan,2023-03-04,8,52,9,468
14,121,quaker oats,2023-08-12,3,212,5,1060
12,122,nutrella,2023-04-21,5,40,6,240
7,122,refined oil,2023-07-12,5,110,9,990
10,121,besan,2023-05-05,3,52,1,52
9,122,refined oil,2023-07-18,4,110,9,990
2,123,maida,2023-06-18,8,20,3,60
3,122,nutrella,2023-08-06,6,40,7,280
12,123,clinic plus,2023-03-26,8,1.5,4,6.0
5,121,besan,2023-04-22,3,52,7,364
9,122,besan,2023-06-27,5,52,10,520
1,123,dantkanti,2023-04-16,9,100,3,300
3,123,refined oil,2023-06-23,9,110,4,440
16,122,maida,2023-05-06,6,20,6,120
3,121,dantkanti,2023-05-21,1,100,6,600
7,123,besan,2023-07-20,9,52,6,312
9,123,maida,2023-03-16,7,20,8,160
18,123,nutrella,2023-04-08,8,40,10,400
18,122,clinic plus,2023-07-22,4,1.5,5,7.5
13,123,besan,2023-07-18,8,52,2,104
10,123,nutrella,2023-06-30,9,40,3,120
12,122,maida,2023-05-15,4,20,5,100
3,121,nutrella,2023-03-11,3,40,9,360
2,122,clinic plus,2023-04-28,4,1.5,8,12.0
13,121,clinic plus,2023-04-19,2,1.5,3,4.5
5,123,quaker oats,2023-08-09,8,212,5,1060
10,121,dantkanti,2023-04-10,3,100,4,400
13,123,besan,2023-04-25,9,52,2,104
12,123,dantkanti,2023-07-02,9,100,5,500
20,121,maida,2023-03-12,1,20,4,80
20,121,maida,2023-05-27,3,20,2,40
15,121,refined oil,2023-05-08,2,110,8,880
3,122,maida,2023-07-08,6,20,7,140
17,121,sugar,2023-05-26,3,50,2,100
20,121,maida,2023-07-18,3,20,8,160
7,122,maida,2023-05-10,5,20,5,100
5,123,nutrella,2023-05-28,9,40,2,80
1,123,sugar,2023-03-11,9,50,7,350
18,122,clinic plus,2023-03-25,6,1.5,1,1.5
3,122,refined oil,2023-07-17,6,110,4,440
16,122,besan,2023-06-10,4,52,7,364
9,121,dantkanti,2023-07-27,1,100,9,900
6,123,maida,2023-06-09,7,20,1,20
6,123,sugar,2023-06-15,9,50,8,400
17,123,quaker oats,2023-05-20,7,212,8,1696
8,123,nutrella,2023-05-03,7,40,6,240
8,121,maida,2023-07-23,2,20,4,80
14,123,maida,2023-06-25,9,20,10,200
4,122,nutrella,2023-03-18,4,40,7,280
